FO601,蝴蝶蘭,斑點
FO602,蝴蝶蘭,線條
FO610,蝴蝶蘭,紅色
FO630,蝴蝶蘭,黃色
FO640,蝴蝶蘭,粉色
FO661,蝴蝶蘭,白紅心
FO663,蝴蝶蘭,白黃心
FR000,玫瑰,
FR001,玫瑰,混合色
FR100,玫瑰,紅
FR101,玫瑰,紅莎曼莎
FR102,玫瑰,成功紅
FR103,玫瑰,芭卡洛黑紅
FR104,玫瑰,嘉卡蘭達紫紅
FR105,玫瑰,櫻紅
FR106,玫瑰,波霸
FR107,玫瑰,第一紅
FR108,玫瑰,佳娜紅
FR109,玫瑰,以色列紅
FR110,玫瑰,古典美人
FR111,玫瑰,新櫻紅
FR112,玫瑰,紅衣武士
FR113,玫瑰,福爾摩沙
FR114,玫瑰,荷蘭紅
FR115,玫瑰,玫瑰紅佳人
FR116,玫瑰,翡翠紅
FR117,玫瑰,萬年紅
FR118,玫瑰,富麗
FR119,玫瑰,黛安娜紅
FR120,玫瑰,埔里之星
FR121,玫瑰,艾曼達
FR122,玫瑰,卡門
FR200,玫瑰,橙
FR201,玫瑰,拉波拉橘粉
FR204,玫瑰,新橙色
FR205,玫瑰,橙粉
FR206,玫瑰,火焰
FR207,玫瑰,黃金
FR300,玫瑰,黃
FR301,玫瑰,金色勳章金黃
FR302,玫瑰,奧斯麥金黃
FR303,玫瑰,漂亮寶貝
FR304,玫瑰,草屯黃
FR305,玫瑰,新種黃
FR306,玫瑰,皇冠
FR400,玫瑰,粉
FR401,玫瑰,薇瓦蒂粉
FR402,玫瑰,薄粉
FR403,玫瑰,牛紅１號
FR404,玫瑰,牛紅２號
FR405,玫瑰,牛紅３號
FR406,玫瑰,草屯粉１號
FR407,玫瑰,草屯粉２號
FR408,玫瑰,黛安娜粉
FR409,玫瑰,新牛紅３號
FR410,玫瑰,丹薇粉
FR411,玫瑰,桃紅
FR412,玫瑰,新香檳粉
FR413,玫瑰,太空粉
FR414,玫瑰,雷射
FR415,玫瑰,大雷射
FR416,玫瑰,以色列粉
FR417,玫瑰,甜心
FR418,玫瑰,佳芳粉
FR419,玫瑰,紅粉佳人
FR420,玫瑰,蘇菲亞
FR421,玫瑰,媚力
FR422,玫瑰,佳人
FR423,玫瑰,諾貝斯
FR424,玫瑰,巨星
FR425,玫瑰,愛麗莎
FR426,玫瑰,彩衣
FR427,玫瑰,胭脂
FR428,玫瑰,雅麗
FR429,玫瑰,鐵達尼
FR430,玫瑰,新鐵達尼
FR431,玫瑰,東方之星
FR432,玫瑰,玉玲瓏
FR433,玫瑰,羽衣
FR434,玫瑰,卡蜜拉
FR435,玫瑰,吾愛
FR436,玫瑰,翡翠粉
FR437,玫瑰,彩鑽
FR438,玫瑰,維納斯
FR439,玫瑰,翡翠香檳
FR440,玫瑰,喜樂香檳
FR450,玫瑰,無限的愛
FR451,玫瑰,翡翠佳人
FR452,玫瑰,珍愛你
FR453,玫瑰,香水玫瑰
FR455,玫瑰,翡翠珍珠
FR456,玫瑰,翡翠甜心
FR457,玫瑰,寶貝粉
FR500,玫瑰,綠
FR501,玫瑰,綠鑽
FR502,玫瑰,蘋果綠
FR600,玫瑰,白
FR601,玫瑰,青殼白
FR602,玫瑰,比浪卡
FR603,玫瑰,草屯白
FR604,玫瑰,茱莉亞
FR605,玫瑰,香妃
FR606,玫瑰,牛奶妹
FR607,玫瑰,翡翠白
FR608,玫瑰,新雪
FR609,玫瑰,翡冷翠
FR700,玫瑰,紫
FR701,玫瑰,紫夫人
FR702,玫瑰,紫天堂
FR703,玫瑰,草屯紫
FR704,玫瑰,紫精靈
FR705,玫瑰,紫天王
FR706,玫瑰,水精靈
FR707,玫瑰,翡翠紫
FR708,玫瑰,紫愛你
FR709,玫瑰,丹尼爾
FR710,玫瑰,真心紫
FR800,玫瑰,雙色
FR801,玫瑰,雙豔
FR802,玫瑰,雙喜
FR803,玫瑰,田納西
FR804,玫瑰,絕代佳人
FR805,玫瑰,熱情
FR806,玫瑰,艾玲卡
FR807,玫瑰,斯波
FR808,玫瑰,拉斐爾
FR809,玫瑰,新熱情
FR810,玫瑰,紅唇
FR811,玫瑰,紅粉情人
FR812,玫瑰,冰火
FR813,玫瑰,好事達
FR814,玫瑰,山中傳奇
FR815,玫瑰,雪之戀
FR900,玫瑰,迷你混合
FR910,玫瑰,迷你紅
FR920,玫瑰,迷你橙
FR930,玫瑰,迷你黃
FR940,玫瑰,迷你粉
FR960,玫瑰,迷你白
FR970,玫瑰,迷你紫
FR980,玫瑰,迷你雙色
FS000,香水百合,
FS001,香水百合,單朵
FS002,香水百合,雙朵
FS003,香水百合,三朵
FS004,香水百合,四朵
FS005,香水百合,五朵
FS009,香水百合,多朵
FS010,香水百合,紅
FS011,香水百合,紅單朵
FS012,香水百合,紅雙朵
FS013,香水百合,紅三朵
FS019,香水百合,紅多朵
FS030,香水百合,黃
FS031,香水百合,黃單朵
FS032,香水百合,黃雙朵
FS033,香水百合,黃三朵
FS039,香水百合,黃多朵
FS040,香水百合,粉
FS041,香水百合,粉單朵
FS042,香水百合,粉雙朵
FS043,香水百合,粉三朵
FS044,香水百合,粉四朵
FS045,香水百合,粉五朵
FS049,香水百合,粉多朵
FS060,香水百合,白
FS061,香水百合,白單朵
FS062,香水百合,白雙朵
FS063,香水百合,白三朵
FS069,香水百合,白多朵
FS110,香水百合,天使之吻
FS111,香水百合,天使之吻單朵
FS112,香水百合,天使之吻雙朵
FS113,香水百合,天使之吻三朵
FS119,香水百合,天使之吻多朵
FS120,香水百合,阿斯卡力
FS121,香水百合,阿斯卡力單朵
FS122,香水百合,阿斯卡力雙朵
FS123,香水百合,阿斯卡力三朵
FS129,香水百合,阿斯卡力多朵
FS130,香水百合,瑪度沙
FS131,香水百合,瑪度沙單朵
FS132,香水百合,瑪度沙雙朵
FS133,香水百合,瑪度沙三朵
FS139,香水百合,瑪度沙多朵
FS140,香水百合,芬芳粉
FS141,香水百合,芬芳粉單朵
FS142,香水百合,芬芳粉雙朵
FS143,香水百合,芬芳粉三朵
FS144,香水百合,芬芳粉四朵
FS145,香水百合,芬芳粉五朵
FS149,香水百合,芬芳粉多朵
FS150,香水百合,普莎蘿粉
FS151,香水百合,普莎蘿粉單朵
FS152,香水百合,普莎蘿粉雙朵
FS153,香水百合,普莎蘿粉三朵
FS154,香水百合,普莎蘿粉四朵
FS155,香水百合,普莎蘿粉五朵
FS159,香水百合,普莎蘿粉多朵
FS160,香水百合,貴族白
FS161,香水百合,貴族白單朵
FS162,香水百合,貴族白雙朵
FS163,香水百合,貴族白三朵
FS164,香水百合,貴族白四朵
FS165,香水百合,貴族白五朵
FS169,香水百合,貴族白多朵
FS170,香水百合,芭芭拉
FS171,香水百合,芭芭拉單朵
FS172,香水百合,芭芭拉雙朵
FS173,香水百合,芭芭拉三朵
FS179,香水百合,芭芭拉多朵
FS180,香水百合,貝妮妮
FS181,香水百合,貝妮妮單朵
FS182,香水百合,貝妮妮雙朵
FS183,香水百合,貝妮妮三朵
FS189,香水百合,貝妮妮多朵
FS190,香水百合,貝佳摩
FS191,香水百合,貝佳摩單朵
FS192,香水百合,貝佳摩雙朵
FS193,香水百合,貝佳摩三朵
FS199,香水百合,貝佳摩多朵
FS210,香水百合,寶貝粉
FS211,香水百合,寶貝粉單朵
FS212,香水百合,寶貝粉雙朵
FS213,香水百合,寶貝粉三朵
FS219,香水百合,寶貝粉多朵
FS220,香水百合,里伯拉
FS221,香水百合,里伯拉單朵
FS222,香水百合,里伯拉雙朵
FS223,香水百合,里伯拉三朵
FS229,香水百合,里伯拉多朵
FS230,香水百合,雷夢娜
FS231,香水百合,雷夢娜單朵
FS232,香水百合,雷夢娜雙朵
FS233,香水百合,雷夢娜三朵
FS239,香水百合,雷夢娜多朵
FS240,香水百合,紅鶴星粉
FS241,香水百合,紅鶴星粉單朵
FS242,香水百合,紅鶴星粉雙朵
FS243,香水百合,紅鶴星粉三朵
FS244,香水百合,紅鶴星粉四朵
FS245,香水百合,紅鶴星粉五朵
FS249,香水百合,紅鶴星粉多朵
FS250,香水百合,姖羅沙
FS251,香水百合,姖羅沙單朵
FS252,香水百合,姖羅沙雙朵
FS253,香水百合,姖羅沙三朵
FS259,香水百合,姬羅沙多朵
FS260,香水百合,西伯利亞
FS261,香水百合,西伯利亞單朵
FS262,香水百合,西伯利亞雙朵
FS263,香水百合,西伯利亞三朵
FS269,香水百合,西伯利亞多朵
FS270,百合,蒙特祖瑪
FS271,百合,蒙特祖瑪單朵
FS272,百合,蒙特祖瑪雙朵
FS273,百合,蒙特祖瑪三朵
FS279,百合,蒙特祖瑪多朵
FS290,香水百合,貝里斯摩
FS291,香水百合,貝里斯摩單朵
FS292,香水百合,貝里斯摩雙朵
FS293,香水百合,貝里斯摩三朵
FS299,香水百合,貝里斯摩多朵
FS330,香水百合,拉曼恰
FS331,香水百合,拉曼恰單朵
FS332,香水百合,拉曼恰雙朵
FS333,香水百合,拉曼恰三朵
FS339,香水百合,拉曼恰多朵
FS340,香水百合,卡登粉
FS341,香水百合,卡登粉單朵
FS342,香水百合,卡登粉雙朵
FS343,香水百合,卡登粉三朵
FS344,香水百合,卡登粉四朵
FS345,香水百合,卡登粉五朵
FS349,香水百合,卡登粉多朵
FS350,香水百合,索邦妮
FS351,香水百合,索邦妮單朵
FS352,香水百合,索邦妮雙朵
FS353,香水百合,索邦妮三朵
FS359,香水百合,索邦妮多朵
FS360,香水百合,辛普隆
FS361,香水百合,辛普隆單朵
FS362,香水百合,辛普隆雙朵
FS363,香水百合,辛普隆三朵
FS369,香水百合,辛普隆多朵
FS380,香水百合,佳樂利
FS381,香水百合,佳樂利單朵
FS382,香水百合,佳樂利雙朵
FS383,香水百合,佳樂利三朵
FS389,香水百合,佳樂利多朵
FS390,香水百合,斯賓諾沙
FS391,香水百合,斯賓諾沙單朵
FS392,香水百合,斯賓諾沙雙朵
FS393,香水百合,斯賓諾沙三朵
FS399,香水百合,斯賓諾沙多朵
FS410,香水百合,法藍西
FS411,香水百合,法藍西單朵
FS412,香水百合,法藍西雙朵
FS413,香水百合,法藍西三朵
FS419,香水百合,法藍西多朵
FS420,香水百合,百老匯
FS421,香水百合,百老匯單朵
FS422,香水百合,百老匯雙朵
FS423,香水百合,百老匯三朵
FS429,香水百合,百老匯多朵
FS430,香水百合,新馬可
FS431,香水百合,新馬可單朵
FS432,香水百合,新馬可雙朵
FS433,香水百合,新馬可三朵
FS439,香水百合,新馬可多朵
FS440,香水百合,馬可波羅粉
FS441,香水百合,馬可波羅粉單朵
FS442,香水百合,馬可波羅粉雙朵
FS443,香水百合,馬可波羅粉三朵
FS444,香水百合,馬可波羅粉四朵
FS445,香水百合,馬可波羅粉五朵
FS449,香水百合,馬可波羅粉多朵
FS450,香水百合,隆巴地亞
FS451,香水百合,隆巴地亞單朵
FS452,香水百合,隆巴地亞雙朵
FS453,香水百合,隆巴地亞三朵
FS459,香水百合,隆巴地亞多朵
FS460,香水百合,白
FS461,香水百合,白單朵
FS462,香水百合,白雙朵
FS463,香水百合,白三朵
FS464,香水百合,白四朵
FS465,香水百合,白五朵
FS469,香水百合,白多朵
FS470,水晶香水,
FS471,水晶香水,單朵
FS472,水晶香水,雙朵
FS473,水晶香水,三朵
FS479,水晶香水,多朵
FS490,香水百合,阿魯巴
FS491,香水百合,阿魯巴單朵
FS492,香水百合,阿魯巴雙朵
FS493,香水百合,阿魯巴三朵
FS499,香水百合,阿魯巴多朵
FS510,香水百合,羅沙多
FS511,香水百合,羅沙多單朵
FS512,香水百合,羅沙多雙朵
FS513,香水百合,羅沙多三朵
FS519,香水百合,羅沙多多朵
FS530,香水百合,賈絲廷娜
FS531,香水百合,賈絲廷娜單朵
FS532,香水百合,賈絲廷娜雙朵
FS533,香水百合,賈絲廷娜三朵
FS539,香水百合,賈絲廷娜多朵
FS540,香水百合,貴族粉
FS541,香水百合,貴族粉單朵
FS542,香水百合,貴族粉雙朵
FS543,香水百合,貴族粉三朵
FS544,香水百合,貴族粉四朵
FS545,香水百合,貴族粉五朵
FS549,香水百合,貴族粉多朵
FS550,威廉亞伯蒂,
FS551,威廉亞伯蒂,單朵
FS552,威廉亞伯蒂,雙朵
FS553,威廉亞伯蒂,三朵
FS559,威廉亞伯蒂,多朵
FS560,馬利歐,
FS561,馬利歐,單朵
FS562,馬利歐,雙朵
FS563,馬利歐,三朵
FS569,馬利歐,多朵
FS570,希拉,
FS571,希拉,單朵
FS572,希拉,雙朵
FS573,希拉,三朵
FS579,希拉,多朵
FS580,珊卓,
FS581,珊卓,單朵
FS582,珊卓,雙朵
FS583,珊卓,三朵
FS589,珊卓,多朵
FS590,薇薇安娜,
FS591,薇薇安娜,單朵
FS592,薇薇安娜,雙朵
FS593,薇薇安娜,三朵
FS599,薇薇安娜,多朵
FS600,香水百合,康卡多
FS601,香水百合,康卡多單朵
FS602,香水百合,康卡多雙朵
FS603,香水百合,康卡多三朵
FS609,香水百合,康卡多多朵
FS610,香水百合,黃晶新娘
FS611,香水百合,黃晶新娘單朵
FS612,香水百合,黃晶新娘雙朵
FS613,香水百合,黃晶新娘三朵
FS619,香水百合,黃晶新娘多朵
FS620,香水百合,耶蘿琳
FS621,香水百合,耶蘿琳單朵
FS622,香水百合,耶蘿琳雙朵
FS623,香水百合,耶蘿琳三朵
FS629,香水百合,耶蘿琳多朵
FS630,OT 曼尼薩,
FS631,OT 曼尼薩,單朵
FS632,OT 曼尼薩,雙朵
FS633,OT 曼尼薩,三朵
FS639,OT 曼尼薩,多朵
FS640,香水百合,邁阿密
FS641,香水百合,邁阿密單朵
FS642,香水百合,邁阿密雙朵
FS643,香水百合,邁阿密三朵
FS649,香水百合,邁阿密多朵
FS650,OT 黃金香水,
FS651,OT 黃金香水,單朵
FS652,OT 黃金香水,雙朵
FS653,OT 黃金香水,三朵
FS659,OT 黃金香水,多朵
FS660,OT 黃金艾曼達,
FS661,OT 黃金艾曼達,單朵
FS662,OT 黃金艾曼達,雙朵
FS663,OT 黃金艾曼達,三朵
FS669,OT 黃金艾曼達,多朵
FS670,OT 羅賓娜,
FS671,OT 羅賓娜,單朵
FS672,OT 羅賓娜,雙朵
FS673,OT 羅賓娜,三朵
FS679,OT 羅賓娜,多朵
FS680,OT 多娜托,
FS681,OT 多娜托,單朵
FS682,OT 多娜托,雙朵
FS683,OT 多娜托,三朵
FS689,OT 多娜托,多朵
FS690,香水百合,OT 法拉索
FS691,香水百合,OT 法拉索單朵
FS692,香水百合,OT 法拉索雙朵
FS693,香水百合,OT 法拉索三朵
FS699,香水百合,OT 法拉索多朵
FS700,OT 百合,巴露塔
FS701,OT 百合,巴露塔單朵
FS702,OT 百合,巴露塔雙朵
FS703,OT 百合,巴露塔三朵
FS709,OT 百合,巴露塔多朵
FS710,香水百合,凱麗湖
FS711,香水百合,凱麗湖單朵
FS712,香水百合,凱麗湖雙朵
FS713,香水百合,凱麗湖三朵
FS719,香水百合,凱麗湖多朵
FS720,百合,布萊斯卡
FS721,百合,布萊斯卡單朵
FS722,百合,布萊斯卡雙朵
FS723,百合,布萊斯卡三朵
FS729,百合,布萊斯卡多朵
FS730,百合,格雷西亞
FS731,百合,格雷西亞單朵
FS732,百合,格雷西亞雙朵
FS733,百合,格雷西亞三朵
FS739,百合,格雷西亞多朵
FS740,香水百合,貝肯多粉
FS741,香水百合,貝肯多粉單朵
FS742,香水百合,貝肯多粉雙朵
FS743,香水百合,貝肯多粉三朵
FS744,香水百合,貝肯多粉四朵
FS745,香水百合,貝肯多粉五朵
FS749,香水百合,貝肯多粉多朵
FS750,OT 百合,賽拉諾
FS751,OT 百合,賽拉諾單朵
FS752,OT 百合,賽拉諾雙朵
FS753,OT 百合,賽拉諾三朵
FS759,OT 百合,賽拉諾多朵
FS760,OT 百合,黃金城市
FS761,OT 百合,黃金城市單朵
FS762,OT 百合,黃金城市雙朵
FS763,OT 百合,黃金城市三朵
FS769,OT 百合,黃金城市多朵
FS770,OT 百合,節奏舞者
FS771,OT 百合,節奏舞者單朵
FS772,OT 百合,節奏舞者二朵
FS773,OT 百合,節奏舞者三朵
FS779,OT 百合,節奏舞者多朵
FS810,百合,皮克
FS811,百合,皮克單朵
FS812,百合,皮克雙朵
FS813,百合,皮克三朵
FS819,百合,皮克多朵
FS820,百合,巴卡蒂
FS821,百合,巴卡蒂單朵
FS822,百合,巴卡蒂二朵
FS823,百合,巴卡蒂三朵
FS829,百合,巴卡蒂多朵
FS830,百合,塔拉果
FS831,百合,塔拉果單朵
FS832,百合,塔拉果二朵
FS833,百合,塔拉果三朵
FS839,百合,塔拉果多朵
FS840,香水百合,吾愛粉
FS841,香水百合,吾愛粉單朵
FS842,香水百合,吾愛粉雙朵
FS843,香水百合,吾愛粉三朵
FS844,香水百合,吾愛粉四朵
FS845,香水百合,吾愛粉五朵
FS849,香水百合,吾愛粉多朵
FS860,百合,贊布拉星
FS861,百合,贊布拉星單朵
FS862,百合,贊布拉星雙朵
FS863,百合,贊布拉星三朵
FS869,百合,贊布拉星多朵
FS940,香水百合,情人
FS941,香水百合,情人單朵
FS942,香水百合,情人雙朵
FS943,香水百合,情人三朵
FS949,香水百合,情人多朵
FT000,鐵砲百合,
FT010,鐵砲百合,紅
FT011,鐵砲百合,紅單朵
FT012,鐵砲百合,紅雙朵
FT013,鐵砲百合,紅三朵
FT019,鐵砲百合,紅多朵
FT030,鐵砲百合,黃
FT031,鐵砲百合,黃單朵
FT032,鐵砲百合,黃雙朵
FT033,鐵砲百合,黃三朵
FT039,鐵砲百合,黃多朵
FT040,鐵砲百合,粉
FT041,鐵砲百合,粉單朵
FT042,鐵砲百合,粉雙朵
FT043,鐵砲百合,粉三朵
FT049,鐵砲百合,粉多朵
FT060,鐵砲百合,白
FT061,鐵砲百合,白單朵
FT062,鐵砲百合,白雙朵
FT063,鐵砲百合,白三朵
FT064,鐵砲百合,白四朵
FT065,鐵砲百合,白五朵
FT069,鐵砲百合,白多朵
FT160,臺灣百合,
FT161,臺灣百合,單朵
FT162,臺灣百合,雙朵
FT163,臺灣百合,三朵
FT169,臺灣百合,多朵
FT260,鐵砲百合,雪后
FT261,鐵砲百合,雪后單朵
FT262,鐵砲百合,雪后雙朵
FT263,鐵砲百合,雪后三朵
FT269,鐵砲百合,雪后多朵
FT360,鐵砲百合,白狐
FT361,鐵砲百合,白狐單朵
FT362,鐵砲百合,白狐雙朵
FT363,鐵砲百合,白狐三朵
FT369,鐵砲百合,白狐多朵
FT460,鐵砲百合,白天使
FT461,鐵砲百合,白天使單朵
FT462,鐵砲百合,白天使雙朵
FT463,鐵砲百合,白天使三朵
FT469,鐵砲百合,白天使多朵
FT560,鐵砲百合,愛維塔
FT561,鐵砲百合,愛維塔單朵
FT562,鐵砲百合,愛維塔雙朵
FT563,鐵砲百合,愛維塔三朵
FT569,鐵砲百合,愛維塔多朵
FT660,鐵砲百合,雷山一號
FT661,鐵砲百合,雷山一號單朵
FT662,鐵砲百合,雷山一號雙朵
FT663,鐵砲百合,雷山一號三朵
FT669,鐵砲百合,雷山一號多朵
FT710,LO 特里昂菲特,
FT711,LO 特里昂菲特,單朵
FT712,LO 特里昂菲特,雙朵
FT713,LO 特里昂菲特,三朵
FT719,LO 特里昂菲特,多朵
FT720,LO 王后粉,
FT721,LO 王后粉,單朵
FT722,LO 王后粉,雙朵
FT723,LO 王后粉,三朵
FT729,LO 王后粉,多朵
FU000,洋桔梗,
FU101,洋桔梗,單瓣(混色)
FU111,洋桔梗,單瓣紅
FU131,洋桔梗,單瓣黃
FU141,洋桔梗,單瓣粉
FU142,洋桔梗,可愛粉
FU151,洋吉梗,單瓣彩藍
FU152,洋桔梗,單瓣綠
FU153,洋桔梗,單瓣藍星
FU154,洋桔梗,可愛綠
FU161,洋桔梗,單瓣白
FU171,洋桔梗,單瓣紫
FU172,洋桔梗,可愛紫
FU211,洋桔梗,單瓣白紅邊
FU241,洋桔梗,單瓣白粉邊
FU271,洋桔梗,單瓣白紫邊
FU272,洋桔梗,彼得 2 號白紫
FU273,洋桔梗,北斗星白紫
FU274,洋桔梗,莫內馬林白紫
FU402,洋桔梗,雙瓣(混色)
FU412,洋桔梗,雙瓣紅
FU413,洋桔梗,蝴蠂櫻紅
FU414,洋桔梗,露娜美桃
FU415,洋桔梗,艾瑞娜桃
FU420,洋桔梗,新喜香檳
FU432,洋桔梗,雙瓣黃
FU433,洋桔梗,羅莎黃
FU434,洋桔梗,奶油泡芙
FU435,洋桔梗,順風黃
FU442,洋桔梗,雙瓣粉
FU443,洋桔梗,羅莎彩粉
FU444,洋桔梗,羅西娜彩粉
FU445,洋桔梗,禮儀淺粉
FU446,洋桔梗,艾瑞娜粉
FU447,洋桔梗,艾瑞娜香檳粉
FU448,洋桔梗,克萊麗
FU449,洋桔梗,艾瑞娜彩粉
FU450,洋桔梗,新喜彩粉
FU451,洋桔梗,順風杏粉
FU452,洋吉梗,雙瓣彩藍
FU453,洋桔梗,雙瓣綠
FU454,洋桔梗,羅莎綠
FU455,洋桔梗,羅西娜綠
FU456,洋桔梗,吉美 1 號綠
FU457,洋桔梗,順風綠
FU458,洋桔梗,艾瑞娜綠
FU462,洋桔梗,雙瓣白
FU463,洋桔梗,小羅莎白
FU464,洋桔梗,舞曲白
FU465,洋桔梗,神奇白
FU466,洋桔梗,超級神奇白
FU467,洋桔梗,艾瑞娜白
FU468,洋桔梗,石中劍白 1
FU469,洋桔梗,皇后白
FU472,洋桔梗,雙瓣紫
FU473,洋桔梗,國王淡紫
FU474,洋桔梗,國王紫
FU475,洋桔梗,羅莎淡紫
FU476,洋桔梗,羅莎紫
FU477,洋桔梗,羅西娜薰衣草紫
FU478,洋桔梗,羅西娜紫
FU479,洋桔梗,波卡
FU480,洋桔梗,順風紫
FU481,洋桔梗,卡門紫
FU512,洋桔梗,雙瓣白紅邊
FU542,洋桔梗,雙瓣白粉邊
FU543,洋桔梗,羅西娜白粉
FU544,洋桔梗,鑽石白粉
FU545,洋桔梗,小羅莎白粉
FU551,洋桔梗,舞曲彩藍
FU552,洋桔梗,禮儀彩藍
FU553,洋桔梗,羅西娜彩藍
FU572,洋桔梗,雙瓣白紫邊
FU573,洋桔梗,神奇白紫
FU574,洋桔梗,舞曲白紫
FU575,洋桔梗,海之波
FU673,洋桔梗,三角桔梗
FW000,重量計花卉,
FW030,金慧星,
FW100,星辰花,混色
FW110,星辰花,紅
FW111,星辰花,大湖熱情
FW112,星辰花,大湖桃紅
FW113,星辰花,玫瑰紅
FW114,星辰花,大湖魅力
FW130,星辰花,黃
FW140,星辰花,粉
FW141,星辰花,大湖魅力
FW160,星辰花,白
FW170,星辰花,紫
FW171,貝麗星辰,
FW172,補血草,
FW173,星辰花,紫色之戀
FW174,星辰花,粉仙紫
FW175,星辰花,藍河翼
FW200,孔雀草,
FW210,孔雀混色,
FW240,粉孔雀,
FW260,白孔雀,
FW261,白孔雀,雪珍珠
FW270,紫孔雀,
FW271,紫孔雀,春天
FW440,卡斯比亞粉色,
FW450,卡斯比亞藍寶石,
FW470,卡斯比亞紫,
FW471,卡斯比亞,帶葉
FW472,卡斯比亞,無葉
FW510,滿天星,紅
FW540,滿天星,粉
FW541,滿天星,粉仙子
FW560,滿天星,白
FW561,滿天星,以色列
FW562,滿天星,雪子
FW563,滿天星,Million
FW565,滿天星,星光
FW566,滿天星,雪后
FW567,滿天星,牽牛星
FW568,滿天星,銀河
FW600,水晶花,混合
FW630,水晶花,金鑽
FW631,水晶花,黃鑽
FW640,水晶花,粉鑽
FW660,水晶花,銀鑽
FW661,水晶花,白鑽
FY000,切葉類,
FY001,尤加利葉,
FY002,壽松,
FY003,唐棉,
FY004,黃椰心葉,
FY005,文竹(新娘花),
FY006,武竹(天門冬),
FY007,武竹(狐尾),
FY008,銀龍柳,
FY009,電信蘭葉,
FY010,七里香,
FY011,火鶴葉,
FY012,新西蘭葉,
FY013,星點木,
FY014,征木,
FY015,葉蘭,
FY016,五彩千年木,
FY017,八角金盤,
FY018,蓮蓬,
FY019,射干,
FY020,金雀花,
FY021,扁柏,
FY022,鋸齒蔓綠絨葉,
FY023,龜背觀音蓮葉,
FY024,蘆筍草,
FY025,香冠柏,
FY026,觀賞南瓜,
FY027,虎斑木葉,
FY028,高梁,
FY029,六月雪,
FY030,新文竹,
FY031,牛頭茄,
FY032,紅星,
FY033,雁來紅,
FY034,三角尤加利,
FY035,龍文蘭,
FY036,金花草,
FY037,長春籐,
FY038,吊蘭,
FY039,木瓜葉,
FY040,班太蘭,
FY041,水燭花,
FY042,桃花,
FY043,茶花,
FY044,白斑征木,
FY045,小黃邊征木,
FY046,斑葉女真,
FY047,新西蘭株,
FY049,紅茄(番柿),
FY050,山蘇葉,
FY051,台灣蘇鐵葉,
FY052,麻葉繡球<小手球,
,> ,
FY053,觀賞辣椒,
FY054,孔雀竹竽,
FY055,紅莧菜,
FY056,黃秋葵,
FY057,百合竹,
FY058,綿羊齒,
FY059,虎尾蘭,
FY060,彩色海芋葉,
FY061,洛神葵,
FY062,觀賞玉米,
FY063,小米,
FY064,小麥,
FY065,合果芋葉,
FY066,蚌蘭葉,
FY067,黃金葛葉,
FY068,聖誕果,
FY069,天堂鳥葉,
FY070,白玉葉片,
FY071,雪松,
FY072,石化柳,
FY073,米柳,
FY074,斑春葉,
FY075,黃金側柏,
FY076,小林投葉,
FY077,變色葉,
FY078,彩竹葉,
FY079,宿馨,
FY080,青蘋果,
FY081,圓葉,
FY082,春樹蘭,
FY083,紐西蘭麻,
FY084,火龍果,
FY085,珠廉,
FY086,綠春蘭葉,
FY087,樺木,
FY088,黃椰心,
FY089,黃征木,
FY090,綠征木,
FY091,傘高梁,
FY092,赤芽柳,
FY093,水燭葉,
FY094,斑葉蘭,
FY095,卓我,
FY096,石化米柳,
FY097,降天桑,
FY098,染色觀音棕竹葉,
FY099,銀蘆,
FY100,山防風,
FY115,條紋葉蘭,
FY117,香茅,
FY230,葉牡丹,
FY234,葉牡丹,粉
FY236,葉牡丹,白
FY237,葉牡丹,紫
FY980,玉羊齒,
FY981,高山羊齒,
FY982,木羊齒,
FY991,青竹,
FY992,紅竹,
FY993,白竹,
FY994,花竹,
FY995,黃金竹,
FY996,蓮花竹,
IA000,進口康乃馨,中大輪
IA001,進口康乃馨,混合色
IA100,進口康乃馨,紅
IA101,進口康乃馨,清紅
IA102,進口康乃馨,深紅
IA103,進口康乃馨,橙紅
IA104,進口康乃馨,櫻紅
IA120,進口康乃馨,紅羽毛
IA200,進口康乃馨,橙
IA220,進口康乃馨,橙羽毛
IA300,進口康乃馨,黃
IA301,進口康乃馨,深黃
IA302,進口康乃馨,淺黃
IA303,進口康乃馨,橙黃
IA304,進口康乃馨,雙色金紅
IA320,進口康乃馨,黃羽毛
IA400,進口康乃馨,粉
IA401,進口康乃馨,深粉
IA402,進口康乃馨,淺粉
IA403,進口康乃馨,薄粉
IA420,進口康乃馨,粉羽毛
IA500,進口康乃馨,綠
IA600,進口康乃馨,白
IA601,進口康乃馨,清白
IA602,進口康乃馨,牛奶白
IA603,進口康乃馨,白帶紅
IA604,進口康乃馨,黃帶紫
IA605,進口康乃馨,白帶紫
IA606,進口康乃馨,黃帶紅
IA607,進口康乃馨,粉帶紅
IA608,進口康乃馨,粉帶白
IA609,進口康乃馨,粉帶紫
IA700,進口康乃馨,紫
IA800,進口康乃馨,多朵混色
IA810,進口康乃馨,多朵紅
IA811,進口康乃馨,多朵櫻紅
IA814,進口康乃馨,滿意
IA820,進口康乃馨,多朵橙
IA830,進口康乃馨,多朵黃
IA840,進口康乃馨,多朵粉
IA841,進口康乃馨,多朵淺粉
IA860,進口康乃馨,多朵白
IA870,進口康乃馨,多朵紫
IA872,康乃馨,史波特
IA881,進口康乃馨,多朵紅帶白
